filename,device_name,model_code,build,market,chipset,brand,file_size,date_token,source_url,capture
Tecno_Spark_7_KF6K_MT6768_V197_210323.zip,Tecno Spark 7 KF6K,KF6K,V197,SOURCE_UNSPECIFIED,MT6768,TECNO,2.69 GB,210323,https://naijarom.com/tecno-spark-7-kf6k,pc-fw
Tecno_Spark_7_KF6K_MT6768_V213_210323.zip,Tecno Spark 7 KF6K,KF6K,V213,SOURCE_UNSPECIFIED,MT6768,TECNO,2.69 GB,210323,https://naijarom.com/tecno-spark-7-kf6k,pc-fw
Tecno_Spark_7_KF6K_MT6768_V264_210518.zip,Tecno Spark 7 KF6K,KF6K,V264,SOURCE_UNSPECIFIED,MT6768,TECNO,2.77 GB,210518,https://naijarom.com/tecno-spark-7-kf6k,pc-fw
Tecno_Spark_7_KF6K_MT6768_V299_210518.zip,Tecno Spark 7 KF6K,KF6K,V299,SOURCE_UNSPECIFIED,MT6768,TECNO,2.77 GB,210518,https://naijarom.com/tecno-spark-7-kf6k,pc-fw
Tecno_Spark_7_KF6K_MT6768_V317_210715.zip,Tecno Spark 7 KF6K,KF6K,V317,SOURCE_UNSPECIFIED,MT6768,TECNO,2.92 GB,210715,https://naijarom.com/tecno-spark-7-kf6k,pc-fw
Tecno_Spark_7_KF6K_MT6768_V376_220314.zip,Tecno Spark 7 KF6K,KF6K,V376,SOURCE_UNSPECIFIED,MT6768,TECNO,3 GB,220314,https://naijarom.com/tecno-spark-7-kf6k,pc-fw
Tecno_Spark_7_KF6K_MT6768_V395_220717.zip,Tecno Spark 7 KF6K,KF6K,V395,SOURCE_UNSPECIFIED,MT6768,TECNO,3.13 GB,220717,https://naijarom.com/tecno-spark-7-kf6k,pc-fw
Tecno_Spark_7_KF6K_MT6768_V400_220927.zip,Tecno Spark 7 KF6K,KF6K,V400,SOURCE_UNSPECIFIED,MT6768,TECNO,3.14 GB,220927,https://naijarom.com/tecno-spark-7-kf6k,pc-fw
Tecno_Spark_7_KF6K_MT6768_V413_221214.zip,Tecno Spark 7 KF6K,KF6K,V413,SOURCE_UNSPECIFIED,MT6768,TECNO,3.11 GB,221214,https://naijarom.com/tecno-spark-7-kf6k,pc-fw
Tecno_Spark_7_KF6K_MT6768_V419_230130.zip,Tecno Spark 7 KF6K,KF6K,V419,SOURCE_UNSPECIFIED,MT6768,TECNO,3.12 GB,230130,https://naijarom.com/tecno-spark-7-kf6k,pc-fw
Tecno_Spark_7_KF6K_MT6768_V426_230323.zip,Tecno Spark 7 KF6K,KF6K,V426,SOURCE_UNSPECIFIED,MT6768,TECNO,3.1 GB,230323,https://naijarom.com/tecno-spark-7-kf6k,pc-fw
Tecno_Spark_7_KF6M_MT6765_V143_210528.zip,Tecno Spark 7 KF6M,KF6M,V143,SOURCE_UNSPECIFIED,MT6765,TECNO,1.86 GB,210528,https://naijarom.com/tecno-spark-7-kf6m,pc-fw
Tecno_Spark_7_KF6M_MT6765_V168_210329.zip,Tecno Spark 7 KF6M,KF6M,V168,SOURCE_UNSPECIFIED,MT6765,TECNO,1.61 GB,210329,https://naijarom.com/tecno-spark-7-kf6m,pc-fw
Tecno_Spark_7_KF6M_MT6765_V171_210610.zip,Tecno Spark 7 KF6M,KF6M,V171,SOURCE_UNSPECIFIED,MT6765,TECNO,1.86 GB,210610,https://naijarom.com/tecno-spark-7-kf6m,pc-fw
Tecno_Spark_7_KF6M_MT6765_V217_210713.zip,Tecno Spark 7 KF6M,KF6M,V217,SOURCE_UNSPECIFIED,MT6765,TECNO,1.87 GB,210713,https://naijarom.com/tecno-spark-7-kf6m,pc-fw
Tecno_Spark_7_KF6M_MT6765_V237_210528.zip,Tecno Spark 7 KF6M,KF6M,V237,SOURCE_UNSPECIFIED,MT6765,TECNO,1.63 GB,210528,https://naijarom.com/tecno-spark-7-kf6m,pc-fw
Tecno_Spark_7_KF6M_MT6765_V244_210618.zip,Tecno Spark 7 KF6M,KF6M,V244,SOURCE_UNSPECIFIED,MT6765,TECNO,1.63 GB,210618,https://naijarom.com/tecno-spark-7-kf6m,pc-fw
Tecno_Spark_7_KF6M_MT6765_V265_220324.zip,Tecno Spark 7 KF6M,KF6M,V265,SOURCE_UNSPECIFIED,MT6765,TECNO,2 GB,220324,https://naijarom.com/tecno-spark-7-kf6m,pc-fw
Tecno_Spark_7_KF6M_MT6765_V268_220510.zip,Tecno Spark 7 KF6M,KF6M,V268,SOURCE_UNSPECIFIED,MT6765,TECNO,1.72 GB,220510,https://naijarom.com/tecno-spark-7-kf6m,pc-fw
Tecno_Spark_7_KF6M_MT6765_V291_221113.zip,Tecno Spark 7 KF6M,KF6M,V291,SOURCE_UNSPECIFIED,MT6765,TECNO,1.74 GB,221113,https://naijarom.com/tecno-spark-7-kf6m,pc-fw
Tecno_Spark_7_KF6M_MT6765_V299_230111.zip,Tecno Spark 7 KF6M,KF6M,V299,SOURCE_UNSPECIFIED,MT6765,TECNO,1.74 GB,230111,https://naijarom.com/tecno-spark-7-kf6m,pc-fw
Tecno_Spark_7_KF6N_MT6765_V106_210713.zip,Tecno Spark 7 KF6N,KF6N,V106,SOURCE_UNSPECIFIED,MT6765,TECNO,2.87 GB,210713,https://naijarom.com/tecno-spark-7-kf6n,pc-fw
Tecno_Spark_7_KF6N_MT6765_V117_220311.zip,Tecno Spark 7 KF6N,KF6N,V117,SOURCE_UNSPECIFIED,MT6765,TECNO,3 GB,220311,https://naijarom.com/tecno-spark-7-kf6n,pc-fw
Tecno_Spark_7_KF6N_MT6765_V124_210528.zip,Tecno Spark 7 KF6N,KF6N,V124,SOURCE_UNSPECIFIED,MT6765,TECNO,2.5 GB,210528,https://naijarom.com/tecno-spark-7-kf6n,pc-fw
Tecno_Spark_7_KF6N_MT6765_V137_211207.zip,Tecno Spark 7 KF6N,KF6N,V137,SOURCE_UNSPECIFIED,MT6765,TECNO,2.69 GB,211207,https://naijarom.com/tecno-spark-7-kf6n,pc-fw
Tecno_Spark_7_KF6N_MT6765_V154_220525.zip,Tecno Spark 7 KF6N,KF6N,V154,SOURCE_UNSPECIFIED,MT6765,TECNO,2.65 GB,220525,https://naijarom.com/tecno-spark-7-kf6n,pc-fw
Tecno_Spark_7_KF6N_MT6765_V162_220717.zip,Tecno Spark 7 KF6N,KF6N,V162,SOURCE_UNSPECIFIED,MT6765,TECNO,2.58 GB,220717,https://naijarom.com/tecno-spark-7-kf6n,pc-fw
Tecno_Spark_7_KF6N_MT6765_V168_220915.zip,Tecno Spark 7 KF6N,KF6N,V168,SOURCE_UNSPECIFIED,MT6765,TECNO,2.58 GB,220915,https://naijarom.com/tecno-spark-7-kf6n,pc-fw
Tecno_Spark_7_KF6N_MT6765_V172_221113.zip,Tecno Spark 7 KF6N,KF6N,V172,SOURCE_UNSPECIFIED,MT6765,TECNO,2.58 GB,221113,https://naijarom.com/tecno-spark-7-kf6n,pc-fw
Tecno_Spark_7_KF8_MT6768_V888_210303.zip,Tecno Spark 7 KF8,KF8,V888,SOURCE_UNSPECIFIED,MT6768,TECNO,2.78 GB,210303,https://naijarom.com/tecno-spark-7-kf8,pc-fw
Tecno_Spark_7_KF8_MT6768_V985_210329.zip,Tecno Spark 7 KF8,KF8,V985,SOURCE_UNSPECIFIED,MT6768,TECNO,2.73 GB,210329,https://naijarom.com/tecno-spark-7-kf8,pc-fw
Tecno_Spark_7_KF8_MT6768_V1082_210419.zip,Tecno Spark 7 KF8,KF8,V1082,SOURCE_UNSPECIFIED,MT6768,TECNO,2.73 GB,210419,https://naijarom.com/tecno-spark-7-kf8,pc-fw
Tecno_Spark_7_KF8_MT6768_V1440_211014.zip,Tecno Spark 7 KF8,KF8,V1440,SOURCE_UNSPECIFIED,MT6768,TECNO,2.45 GB,211014,https://naijarom.com/tecno-spark-7-kf8,pc-fw
Tecno_Spark_7_KF8_MT6768_V1545_220311.zip,Tecno Spark 7 KF8,KF8,V1545,SOURCE_UNSPECIFIED,MT6768,TECNO,2.95 GB,220311,https://naijarom.com/tecno-spark-7-kf8,pc-fw
Tecno_Spark_7_KF8_MT6768_V1572_220515.zip,Tecno Spark 7 KF8,KF8,V1572,SOURCE_UNSPECIFIED,MT6768,TECNO,2.92 GB,220515,https://naijarom.com/tecno-spark-7-kf8,pc-fw
Tecno_Spark_7_KF8_MT6768_V1614_220823.zip,Tecno Spark 7 KF8,KF8,V1614,SOURCE_UNSPECIFIED,MT6768,TECNO,2.92 GB,220823,https://naijarom.com/tecno-spark-7-kf8,pc-fw
Tecno_Spark_7_KF8_MT6768_V1619_220920.zip,Tecno Spark 7 KF8,KF8,V1619,SOURCE_UNSPECIFIED,MT6768,TECNO,2.94 GB,220920,https://naijarom.com/tecno-spark-7-kf8,pc-fw
Tecno_Spark_7_KF8_MT6768_V1630_221115.zip,Tecno Spark 7 KF8,KF8,V1630,SOURCE_UNSPECIFIED,MT6768,TECNO,2.93 GB,221115,https://naijarom.com/tecno-spark-7-kf8,pc-fw
Tecno_Spark_7_KF8_MT6768_V1653_230223.zip,Tecno Spark 7 KF8,KF8,V1653,SOURCE_UNSPECIFIED,MT6768,TECNO,2.91 GB,230223,https://naijarom.com/tecno-spark-7-kf8,pc-fw
Tecno_Spark_7_Pro_KF8_MT6768_V231_230428.zip,Tecno Spark 7 Pro KF8,KF8,V231,SOURCE_UNSPECIFIED,MT6768,TECNO,2.75 GB,230428,https://naijarom.com/tecno-spark-7-pro-kf8,pc-fw
Tecno_Spark_7_Pro_KF8_MT6768_V352_201207.zip,Tecno Spark 7 Pro KF8,KF8,V352,SOURCE_UNSPECIFIED,MT6768,TECNO,2.74 GB,201207,https://naijarom.com/tecno-spark-7-pro-kf8,pc-fw
Tecno_Spark_7_Pro_KF8_MT6768_V677_210125.zip,Tecno Spark 7 Pro KF8,KF8,V677,SOURCE_UNSPECIFIED,MT6768,TECNO,2.74 GB,210125,https://naijarom.com/tecno-spark-7-pro-kf8,pc-fw
Tecno_Spark_7_Pro_KF8_MT6768_V1082_210419.zip,Tecno Spark 7 Pro KF8,KF8,V1082,SOURCE_UNSPECIFIED,MT6768,TECNO,2.73 GB,210419,https://naijarom.com/tecno-spark-7-pro-kf8,pc-fw
Tecno_Spark_7_Pro_KF8_MT6768_V1249_230324.zip,Tecno Spark 7 Pro KF8,KF8,V1249,SOURCE_UNSPECIFIED,MT6768,TECNO,3.16 GB,230324,https://naijarom.com/tecno-spark-7-pro-kf8,pc-fw
Tecno_Spark_7_Pro_KF8_MT6768_V1273_220311.zip,Tecno Spark 7 Pro KF8,KF8,V1273,SOURCE_UNSPECIFIED,MT6768,TECNO,3.21 GB,220311,https://naijarom.com/tecno-spark-7-pro-kf8,pc-fw
Tecno_Spark_7_Pro_KF8_MT6768_V1471_211119.zip,Tecno Spark 7 Pro KF8,KF8,V1471,SOURCE_UNSPECIFIED,MT6768,TECNO,2.96 GB,211119,https://naijarom.com/tecno-spark-7-pro-kf8,pc-fw
Tecno_Spark_7_Pro_KF8_MT6768_V1614_220823.zip,Tecno Spark 7 Pro KF8,KF8,V1614,SOURCE_UNSPECIFIED,MT6768,TECNO,2.92 GB,220823,https://naijarom.com/tecno-spark-7-pro-kf8,pc-fw
Tecno_Spark_7_Pro_KF8_MT6768_V1619_220920.zip,Tecno Spark 7 Pro KF8,KF8,V1619,SOURCE_UNSPECIFIED,MT6768,TECNO,2.92 GB,220920,https://naijarom.com/tecno-spark-7-pro-kf8,pc-fw
Tecno_Spark_7_Pro_KF8_MT6768_V1630_221115.zip,Tecno Spark 7 Pro KF8,KF8,V1630,SOURCE_UNSPECIFIED,MT6768,TECNO,2.93 GB,221115,https://naijarom.com/tecno-spark-7-pro-kf8,pc-fw
Tecno_Spark_7_Pro_KF8_MT6768_V1653_230223.zip,Tecno Spark 7 Pro KF8,KF8,V1653,SOURCE_UNSPECIFIED,MT6768,TECNO,2.91 GB,230223,https://naijarom.com/tecno-spark-7-pro-kf8,pc-fw
Tecno_Spark_7_Pro_KF8_MT6768_V1663_230324.zip,Tecno Spark 7 Pro KF8,KF8,V1663,SOURCE_UNSPECIFIED,MT6768,TECNO,2.93 GB,230324,https://naijarom.com/tecno-spark-7-pro-kf8,pc-fw
Tecno_Spark_7P_KF7J_MT6768_V339_210423.zip,Tecno Spark 7P KF7J,KF7J,V339,SOURCE_UNSPECIFIED,MT6768,TECNO,2.91 GB,210423,https://naijarom.com/tecno-spark-7p-kf7j,pc-fw
Tecno_Spark_7P_KF7J_MT6768_V373_210507.zip,Tecno Spark 7P KF7J,KF7J,V373,SOURCE_UNSPECIFIED,MT6768,TECNO,2.94 GB,210507,https://naijarom.com/tecno-spark-7p-kf7j,pc-fw
Tecno_Spark_7P_KF7J_MT6768_V409_210611.zip,Tecno Spark 7P KF7J,KF7J,V409,SOURCE_UNSPECIFIED,MT6768,TECNO,2.92 GB,210611,https://naijarom.com/tecno-spark-7p-kf7j,pc-fw
Tecno_Spark_7P_KF7J_MT6768_V428_210630.zip,Tecno Spark 7P KF7J,KF7J,V428,SOURCE_UNSPECIFIED,MT6768,TECNO,2.93 GB,210630,https://naijarom.com/tecno-spark-7p-kf7j,pc-fw
Tecno_Spark_7P_KF7J_MT6768_V452_210820.zip,Tecno Spark 7P KF7J,KF7J,V452,SOURCE_UNSPECIFIED,MT6768,TECNO,3.13 GB,210820,https://naijarom.com/tecno-spark-7p-kf7j,pc-fw
Tecno_Spark_7P_KF7J_MT6768_V477_220321.zip,Tecno Spark 7P KF7J,KF7J,V477,SOURCE_UNSPECIFIED,MT6768,TECNO,3.3 GB,220321,https://naijarom.com/tecno-spark-7p-kf7j,pc-fw
Tecno_Spark_7P_KF7J_MT6768_V493_220623.zip,Tecno Spark 7P KF7J,KF7J,V493,SOURCE_UNSPECIFIED,MT6768,TECNO,3.3 GB,220623,https://naijarom.com/tecno-spark-7p-kf7j,pc-fw
Tecno_Spark_7P_KF7J_MT6768_V501_220822.zip,Tecno Spark 7P KF7J,KF7J,V501,SOURCE_UNSPECIFIED,MT6768,TECNO,3.31 GB,220822,https://naijarom.com/tecno-spark-7p-kf7j,pc-fw
Tecno_Spark_7P_KF7J_MT6768_V503_221024.zip,Tecno Spark 7P KF7J,KF7J,V503,SOURCE_UNSPECIFIED,MT6768,TECNO,3.34 GB,221024,https://naijarom.com/tecno-spark-7p-kf7j,pc-fw
Tecno_Spark_7P_KF7J_MT6768_V510_221217.zip,Tecno Spark 7P KF7J,KF7J,V510,SOURCE_UNSPECIFIED,MT6768,TECNO,3.34 GB,221217,https://naijarom.com/tecno-spark-7p-kf7j,pc-fw
Tecno_Spark_7T_KF6P_MT6765_V220_210422.zip,Tecno Spark 7T KF6P,KF6P,V220,SOURCE_UNSPECIFIED,MT6765,TECNO,2.72 GB,210422,https://naijarom.com/tecno-spark-7t-kf6p,pc-fw
Tecno_Spark_7T_KF6P_MT6765_V297_210528.zip,Tecno Spark 7T KF6P,KF6P,V297,SOURCE_UNSPECIFIED,MT6765,TECNO,2.76 GB,210528,https://naijarom.com/tecno-spark-7t-kf6p,pc-fw
Tecno_Spark_7T_KF6P_MT6765_V376_210915.zip,Tecno Spark 7T KF6P,KF6P,V376,SOURCE_UNSPECIFIED,MT6765,TECNO,2.51 GB,210915,https://naijarom.com/tecno-spark-7t-kf6p,pc-fw
Tecno_Spark_7T_KF6P_MT6765_V436_220222.zip,Tecno Spark 7T KF6P,KF6P,V436,SOURCE_UNSPECIFIED,MT6765,TECNO,2.76 GB,220222,https://naijarom.com/tecno-spark-7t-kf6p,pc-fw
Tecno_Spark_7T_KF6P_MT6765_V447_220419.zip,Tecno Spark 7T KF6P,KF6P,V447,SOURCE_UNSPECIFIED,MT6765,TECNO,3 GB,220419,https://naijarom.com/tecno-spark-7t-kf6p,pc-fw
Tecno_Spark_7T_KF6P_MT6765_V455_220627.zip,Tecno Spark 7T KF6P,KF6P,V455,SOURCE_UNSPECIFIED,MT6765,TECNO,3.11 GB,220627,https://naijarom.com/tecno-spark-7t-kf6p,pc-fw
Tecno_Spark_7T_KF6P_MT6765_V470_220822.zip,Tecno Spark 7T KF6P,KF6P,V470,SOURCE_UNSPECIFIED,MT6765,TECNO,3.11 GB,220822,https://naijarom.com/tecno-spark-7t-kf6p,pc-fw
Tecno_Spark_7T_KF6P_MT6765_V483_221028.zip,Tecno Spark 7T KF6P,KF6P,V483,SOURCE_UNSPECIFIED,MT6765,TECNO,3.14 GB,221028,https://naijarom.com/tecno-spark-7t-kf6p,pc-fw
Tecno_Spark_7T_KF6P_MT6765_V501_221219.zip,Tecno Spark 7T KF6P,KF6P,V501,SOURCE_UNSPECIFIED,MT6765,TECNO,3.15 GB,221219,https://naijarom.com/tecno-spark-7t-kf6p,pc-fw
Tecno_Spark_7T_KF6P_MT6765_V512_230323.zip,Tecno Spark 7T KF6P,KF6P,V512,SOURCE_UNSPECIFIED,MT6765,TECNO,3.14 GB,230323,https://naijarom.com/tecno-spark-7t-kf6p,pc-fw
Tecno_Spark_8_KG6_MT6765_V333_210804.zip,Tecno Spark 8 KG6,KG6,V333,SOURCE_UNSPECIFIED,MT6765,TECNO,2 GB,210804,https://naijarom.com/tecno-spark-8-kg6,pc-fw
Tecno_Spark_8_KG6_MT6765_V455_211013.zip,Tecno Spark 8 KG6,KG6,V455,SOURCE_UNSPECIFIED,MT6765,TECNO,2.10 GB,211013,https://naijarom.com/tecno-spark-8-kg6,pc-fw
Tecno_Spark_8_KG6_MT6765_V573_211220.zip,Tecno Spark 8 KG6,KG6,V573,SOURCE_UNSPECIFIED,MT6765,TECNO,2.13 GB,211220,https://naijarom.com/tecno-spark-8-kg6,pc-fw
Tecno_Spark_8_KG6_MT6765_V595_220215.zip,Tecno Spark 8 KG6,KG6,V595,SOURCE_UNSPECIFIED,MT6765,TECNO,2.14 GB,220215,https://naijarom.com/tecno-spark-8-kg6,pc-fw
Tecno_Spark_8_KG6_MT6765_V625_220422.zip,Tecno Spark 8 KG6,KG6,V625,SOURCE_UNSPECIFIED,MT6765,TECNO,2.10 GB,220422,https://naijarom.com/tecno-spark-8-kg6,pc-fw
Tecno_Spark_8_KG6_MT6765_V633_220515.zip,Tecno Spark 8 KG6,KG6,V633,SOURCE_UNSPECIFIED,MT6765,TECNO,2.12 GB,220515,https://naijarom.com/tecno-spark-8-kg6,pc-fw
Tecno_Spark_8_KG6_MT6765_V655_220820.zip,Tecno Spark 8 KG6,KG6,V655,SOURCE_UNSPECIFIED,MT6765,TECNO,2.13 GB,220820,https://naijarom.com/tecno-spark-8-kg6,pc-fw
Tecno_Spark_8_KG6_MT6765_V705_230712.zip,Tecno Spark 8 KG6,KG6,V705,SOURCE_UNSPECIFIED,MT6765,TECNO,2.15 GB,230712,https://naijarom.com/tecno-spark-8-kg6,pc-fw
Tecno_Spark_8_KG6K_MT6765_V340_210911.zip,Tecno Spark 8 KG6K,KG6K,V340,SOURCE_UNSPECIFIED,MT6765,TECNO,2.8 GB,210911,https://naijarom.com/tecno-spark-8-kg6k,pc-fw
Tecno_Spark_8_KG6K_MT6765_V355_220112.zip,Tecno Spark 8 KG6K,KG6K,V355,SOURCE_UNSPECIFIED,MT6765,TECNO,3 GB,220112,https://naijarom.com/tecno-spark-8-kg6k,pc-fw
Tecno_Spark_8_KG6K_MT6765_V543_220316.zip,Tecno Spark 8 KG6K,KG6K,V543,SOURCE_UNSPECIFIED,MT6765,TECNO,2.9 GB,220316,https://naijarom.com/tecno-spark-8-kg6k,pc-fw
Tecno_Spark_8_KG6K_MT6765_V548_220515.zip,Tecno Spark 8 KG6K,KG6K,V548,SOURCE_UNSPECIFIED,MT6765,TECNO,2.91 GB,220515,https://naijarom.com/tecno-spark-8-kg6k,pc-fw
Tecno_Spark_8_KG6K_MT6765_V562_220715.zip,Tecno Spark 8 KG6K,KG6K,V562,SOURCE_UNSPECIFIED,MT6765,TECNO,2.93 GB,220715,https://naijarom.com/tecno-spark-8-kg6k,pc-fw
Tecno_Spark_8_KG6K_MT6765_V567_220920.zip,Tecno Spark 8 KG6K,KG6K,V567,SOURCE_UNSPECIFIED,MT6765,TECNO,2.89 GB,220920,https://naijarom.com/tecno-spark-8-kg6k,pc-fw
Tecno_Spark_8_KG6K_MT6765_V600_230504.zip,Tecno Spark 8 KG6K,KG6K,V600,SOURCE_UNSPECIFIED,MT6765,TECNO,2.90 GB,230504,https://naijarom.com/tecno-spark-8-kg6k,pc-fw
Tecno_Spark_8_KG6K_MT6765_V603_230711.zip,Tecno Spark 8 KG6K,KG6K,V603,SOURCE_UNSPECIFIED,MT6765,TECNO,2.91 GB,230711,https://naijarom.com/tecno-spark-8-kg6k,pc-fw
Tecno_Spark_8_KG8_MT6768_V145_220524.zip,Tecno Spark 8 KG8,KG8,V145,SOURCE_UNSPECIFIED,MT6768,TECNO,2.90 GB,220524,https://naijarom.com/tecno-spark-8-kg8,pc-fw
Tecno_Spark_8_KG8_MT6768_V249_210927.zip,Tecno Spark 8 KG8,KG8,V249,SOURCE_UNSPECIFIED,MT6768,TECNO,3.35 GB,210927,https://naijarom.com/tecno-spark-8-kg8,pc-fw
Tecno_Spark_8_KG8_MT6768_V622_211217.zip,Tecno Spark 8 KG8,KG8,V622,SOURCE_UNSPECIFIED,MT6768,TECNO,2.47 GB,211217,https://naijarom.com/tecno-spark-8-kg8,pc-fw
Tecno_Spark_8_KG8_MT6768_V713_220418.zip,Tecno Spark 8 KG8,KG8,V713,SOURCE_UNSPECIFIED,MT6768,TECNO,3.43 GB,220418,https://naijarom.com/tecno-spark-8-kg8,pc-fw
Tecno_Spark_8_KG8_MT6768_V738_220823.zip,Tecno Spark 8 KG8,KG8,V738,SOURCE_UNSPECIFIED,MT6768,TECNO,3.48 GB,220823,https://naijarom.com/tecno-spark-8-kg8,pc-fw
Tecno_Spark_8_KG8_MT6768_V746_220928.zip,Tecno Spark 8 KG8,KG8,V746,SOURCE_UNSPECIFIED,MT6768,TECNO,3.52 GB,220928,https://naijarom.com/tecno-spark-8-kg8,pc-fw
Tecno_Spark_8_KG8_MT6768_V761_221218.zip,Tecno Spark 8 KG8,KG8,V761,SOURCE_UNSPECIFIED,MT6768,TECNO,3.51 GB,221218,https://naijarom.com/tecno-spark-8-kg8,pc-fw
Tecno_Spark_8_KG8_MT6768_V786_230803.zip,Tecno Spark 8 KG8,KG8,V786,SOURCE_UNSPECIFIED,MT6768,TECNO,3.58 GB,230803,https://naijarom.com/tecno-spark-8-kg8,pc-fw
Tecno_Spark_8_Pro_KG8_MT6768_V249_210927.zip,Tecno Spark 8 Pro KG8,KG8,V249,SOURCE_UNSPECIFIED,MT6768,TECNO,3.35 GB,210927,https://naijarom.com/tecno-spark-8-pro-kg8,pc-fw
Tecno_Spark_8_Pro_KG8_MT6768_V622_211217.zip,Tecno Spark 8 Pro KG8,KG8,V622,SOURCE_UNSPECIFIED,MT6768,TECNO,3.47 GB,211217,https://naijarom.com/tecno-spark-8-pro-kg8,pc-fw
Tecno_Spark_8_Pro_KG8_MT6768_V777_230416.zip,Tecno Spark 8 Pro KG8,KG8,V777,SOURCE_UNSPECIFIED,MT6768,TECNO,3.51 GB,230416,https://naijarom.com/tecno-spark-8-pro-kg8,pc-fw
Tecno_Spark_8_Pro_KG8_MT6768_V782_230607.zip,Tecno Spark 8 Pro KG8,KG8,V782,SOURCE_UNSPECIFIED,MT6768,TECNO,3.57 GB,230607,https://naijarom.com/tecno-spark-8-pro-kg8,pc-fw
Tecno_Spark_8_Pro_KG8_MT6768_V786_230803.zip,Tecno Spark 8 Pro KG8,KG8,V786,SOURCE_UNSPECIFIED,MT6768,TECNO,3.58 GB,230803,https://naijarom.com/tecno-spark-8-pro-kg8,pc-fw
Tecno_Spark_8_Pro_KG8_MT6768_V791_231010.zip,Tecno Spark 8 Pro KG8,KG8,V791,SOURCE_UNSPECIFIED,MT6768,TECNO,3.58 GB,231010,https://naijarom.com/tecno-spark-8-pro-kg8,pc-fw
Tecno_Spark_8C_KG5J_MT6761_V261_211214.zip,Tecno Spark 8C KG5J,KG5J,V261,SOURCE_UNSPECIFIED,MT6761,TECNO,2.1 GB,211214,https://naijarom.com/tecno-spark-8c-kg5j,pc-fw
Tecno_Spark_8C_KG5J_MT6761_V414_220308.zip,Tecno Spark 8C KG5J,KG5J,V414,SOURCE_UNSPECIFIED,MT6761,TECNO,2.11 GB,220308,https://naijarom.com/tecno-spark-8c-kg5j,pc-fw
Tecno_Spark_8C_KG5J_MT6761_V463_220530.zip,Tecno Spark 8C KG5J,KG5J,V463,SOURCE_UNSPECIFIED,MT6761,TECNO,2.02 GB,220530,https://naijarom.com/tecno-spark-8c-kg5j,pc-fw
Tecno_Spark_8C_KG5J_MT6761_V525_220718.zip,Tecno Spark 8C KG5J,KG5J,V525,SOURCE_UNSPECIFIED,MT6761,TECNO,1.99 GB,220718,https://naijarom.com/tecno-spark-8c-kg5j,pc-fw
Tecno_Spark_8C_KG5J_MT6761_V564_220820.zip,Tecno Spark 8C KG5J,KG5J,V564,SOURCE_UNSPECIFIED,MT6761,TECNO,1.99 GB,220820,https://naijarom.com/tecno-spark-8c-kg5j,pc-fw
Tecno_Spark_8C_KG5J_MT6761_V592_220929.zip,Tecno Spark 8C KG5J,KG5J,V592,SOURCE_UNSPECIFIED,MT6761,TECNO,2 GB,220929,https://naijarom.com/tecno-spark-8c-kg5j,pc-fw
Tecno_Spark_8C_KG5J_MT6761_V622_221028.zip,Tecno Spark 8C KG5J,KG5J,V622,SOURCE_UNSPECIFIED,MT6761,TECNO,2 GB,221028,https://naijarom.com/tecno-spark-8c-kg5j,pc-fw
Tecno_Spark_8C_KG5J_MT6761_V637_230105.zip,Tecno Spark 8C KG5J,KG5J,V637,SOURCE_UNSPECIFIED,MT6761,TECNO,2 GB,230105,https://naijarom.com/tecno-spark-8c-kg5j,pc-fw
Tecno_Spark_8C_KG5J_MT6761_V644_230301.zip,Tecno Spark 8C KG5J,KG5J,V644,SOURCE_UNSPECIFIED,MT6761,TECNO,2 GB,230301,https://naijarom.com/tecno-spark-8c-kg5j,pc-fw
Tecno_Spark_8C_KG5J_MT6761_V652_230323.zip,Tecno Spark 8C KG5J,KG5J,V652,SOURCE_UNSPECIFIED,MT6761,TECNO,2 GB,230323,https://naijarom.com/tecno-spark-8c-kg5j,pc-fw
Tecno_Spark_8C_KG5J_MT6761_V665_230710.zip,Tecno Spark 8C KG5J,KG5J,V665,SOURCE_UNSPECIFIED,MT6761,TECNO,2 GB,230710,https://naijarom.com/tecno-spark-8c-kg5j,pc-fw
Tecno_Spark_8C_KG5J_MT6761_V684_231010.zip,Tecno Spark 8C KG5J,KG5J,V684,SOURCE_UNSPECIFIED,MT6761,TECNO,2 GB,231010,https://naijarom.com/tecno-spark-8c-kg5j,pc-fw
Tecno_Spark_8C_KG5Q_MT6765_V236_220717.zip,Tecno Spark 8C KG5Q,KG5Q,V236,SOURCE_UNSPECIFIED,MT6765,TECNO,3.37 GB,220717,https://naijarom.com/tecno-spark-8c-kg5q,pc-fw
Tecno_Spark_8C_KG5Q_MT6765_V459_220905.zip,Tecno Spark 8C KG5Q,KG5Q,V459,SOURCE_UNSPECIFIED,MT6765,TECNO,3.43 GB,220905,https://naijarom.com/tecno-spark-8c-kg5q,pc-fw
Tecno_Spark_8P_KG7_MT6768_V159_210827.zip,Tecno Spark 8P KG7,KG7,V159,SOURCE_UNSPECIFIED,MT6768,TECNO,3.19 GB,210827,https://naijarom.com/tecno-spark-8p-kg7,pc-fw
Tecno_Spark_8P_KG7_MT6768_V462_220303.zip,Tecno Spark 8P KG7,KG7,V462,SOURCE_UNSPECIFIED,MT6768,TECNO,3.19 GB,220303,https://naijarom.com/tecno-spark-8p-kg7,pc-fw
